Producto;Cantidad;Categoría;Fecha/Hora;Valor del Descuento;Motivo del Descuento;Ventas NETAS;Tipo de Venta;Opción de Comer;Código Fiscal;Impuesto;Ventas TOTALES;Precio de Coste;Margen;Método de Pago;Nominal;A/C Ref;Notas;Identificación del Cliente;ProductId
Copia A4 B/N;1.0000;Copisteria;04/06/2026 10:56:17;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;04/06/2026 10:56:17;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;04/06/2026 10:56:17;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Doble Cara A4 B/N;1.0000;Copisteria;04/06/2026 10:56:17;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Efectivo;;;;;2160046
Copia A4 B/N;3.0000;Copisteria;04/06/2026 10:29:02;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.15000;0.22000;Tarjeta;;;;;2160044
Borrable Frixion clicker 0.7 Negro;1.0000;Bolígrafos;04/06/2026 10:20:19;0.0000;;2.14000;Eat in;0;;0.45;2.59000;1.40000;0.74000;Efectivo;;;;;2152782
Pilas Panasonic AAA x4;1.0000;Oficina;04/06/2026 10:20:19;0.0000;;1.90000;Eat in;0;;0.40;2.30000;1.15000;0.75000;Efectivo;;;;;2151597
2ª Pag;8.0000;Copisteria;04/06/2026 10:07:53;0.0000;;0.79000;Eat in;0;;0.17;0.96000;0.40000;0.39000;Efectivo;;;;;2160067
2ª Pag;7.0000;Copisteria;04/06/2026 10:07:53;0.0000;;0.69000;Eat in;0;;0.15;0.84000;0.35000;0.34000;Efectivo;;;;;2160067
1ª Página;1.0000;Copisteria;04/06/2026 10:07:53;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Efectivo;;;;;2160065
Copia A4 B/N;1.0000;Copisteria;04/06/2026 9:47:47;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Tarjeta;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;03/06/2026 19:41:04;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Tarjeta;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;03/06/2026 19:41:04;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Tarjeta;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;03/06/2026 19:41:04;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Tarjeta;;;;;2160044
Sobre Velcro A4 Ref 90111 variado;1.0000;Oficina;03/06/2026 19:41:04;0.0000;;1.03000;Eat in;0;;0.22;1.25000;0.60000;0.43000;Tarjeta;;;;;2157225
Copia A4 B/N;1.0000;Copisteria;03/06/2026 19:41:04;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Tarjeta;;;;;2160044
Copia A4 Color;1.0000;Copisteria;03/06/2026 19:15:50;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Efectivo;;;;;2160049
Notas A5 Tapa Flex Liso;1.0000;Papel;03/06/2026 19:07:11;0.0000;;9.63000;Eat in;0;;2.02;11.65000;5.81000;3.82000;Efectivo;;;;;2307392
Copia A4 B/N;1.0000;Copisteria;03/06/2026 18:27:51;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Tarjeta;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;03/06/2026 18:27:51;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Tarjeta;;;;;2160044
G2 0.7 Negro;1.0000;Bolígrafos;03/06/2026 18:20:50;0.0000;;2.47000;Eat in;0;;0.52;2.99000;0.67000;1.80000;Efectivo;;;;;2154031
Copia A4 B/N;3.0000;Copisteria;03/06/2026 18:03:39;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.15000;0.22000;Tarjeta;;;;;2160044
Copia A4 Color;4.0000;Copisteria;03/06/2026 17:51:53;0.0000;;1.49000;Eat in;0;;0.31;1.80000;0.20000;1.29000;Efectivo;;;;;2160049
1ª Página;1.0000;Copisteria;03/06/2026 17:51:53;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Efectivo;;;;;2160065
Fundas Multilastradas 6822;1.0000;Copisteria;03/06/2026 17:51:53;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.04670;0.16330;Efectivo;;;;;2162187
2ª Pag;3.0000;Copisteria;03/06/2026 17:51:53;0.0000;;0.30000;Eat in;0;;0.06;0.36000;0.15000;0.15000;Efectivo;;;;;2160067
Libro Magnetico Caneco I Am 4+;1.0000;Juegos y regalos;03/06/2026 17:42:02;0.0000;;7.52000;Eat in;0;;1.58;9.10000;3.77000;3.75000;Tarjeta;;;;;2324470
Cartas UNO express;1.0000;Juegos y regalos;03/06/2026 17:42:02;0.0000;;3.93000;Eat in;0;;0.82;4.75000;2.61000;1.32000;Tarjeta;;;;;2150465
Cristal Original Azul 1.0;1.0000;Bolígrafos;03/06/2026 17:40:08;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.14500;0.26500;Tarjeta;;;;;2155626
Cristal Original Negro 1.0;1.0000;Bolígrafos;03/06/2026 17:40:08;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.14500;0.26500;Tarjeta;;;;;2155621
2ª Pag;1.0000;Copisteria;03/06/2026 17:34:55;0.0000;;0.10000;Eat in;0;;0.02;0.12000;0.05000;0.05000;Efectivo;;;;;2160067
2ª Pag;1.0000;Copisteria;03/06/2026 17:34:55;0.0000;;0.10000;Eat in;0;;0.02;0.12000;0.05000;0.05000;Efectivo;;;;;2160067
1ª Página;1.0000;Copisteria;03/06/2026 17:34:55;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Efectivo;;;;;2160065
1ª Página;1.0000;Copisteria;03/06/2026 17:29:14;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Tarjeta;;;;;2160065
2ª Pag;24.0000;Copisteria;03/06/2026 17:29:14;0.0000;;2.38000;Eat in;0;;0.50;2.88000;1.20000;1.18000;Tarjeta;;;;;2160067
2ª Pag;7.0000;Copisteria;03/06/2026 17:29:14;0.0000;;0.69000;Eat in;0;;0.15;0.84000;0.35000;0.34000;Tarjeta;;;;;2160067
2ª Pag;5.0000;Copisteria;03/06/2026 17:29:14;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.25000;0.25000;Tarjeta;;;;;2160067
2ª Pag;8.0000;Copisteria;03/06/2026 17:29:14;0.0000;;0.79000;Eat in;0;;0.17;0.96000;0.40000;0.39000;Tarjeta;;;;;2160067
Menor Igual A5;1.0000;Copisteria;03/06/2026 17:07:53;0.0000;;1.24000;Eat in;0;;0.26;1.50000;0.05000;1.19000;Tarjeta;;;;;2160070
Llavero etiquetas colores variados;1.0000;Oficina;03/06/2026 17:07:53;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.04000;0.17000;Tarjeta;;;;;2156556
Super Grip M Azul;1.0000;Bolígrafos;03/06/2026 17:07:08;0.0000;;1.64000;Eat in;0;;0.35;1.99000;0.67000;0.97000;Tarjeta;;;;;2154023
Doble Cara A4 B/N;23.0000;Copisteria;03/06/2026 17:07:08;0.0000;;4.75000;Eat in;0;;1.00;5.75000;1.15000;3.60000;Tarjeta;;;;;2160046
Encuadernación peq;1.0000;Copisteria;03/06/2026 17:07:08;0.0000;;2.56000;Eat in;0;;0.54;3.10000;0.05000;2.51000;Tarjeta;;;;;2160057
Copia A4 B/N;1.0000;Copisteria;03/06/2026 13:41:28;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Sobre Americano Open 115;20.0000;Papel;03/06/2026 13:15:35;0.0000;;4.13000;Eat in;0;;0.87;5.00000;2.40000;1.73000;Credit;;;;338762;2162552
Cuaderno 1/2 Oficio Hello Kity;1.0000;Papel;03/06/2026 13:12:58;0.0000;;7.02000;Eat in;0;;1.48;8.50000;4.58000;2.44000;Tarjeta;;;;;2303194
Encuadernación med;1.0000;Copisteria;03/06/2026 13:07:17;0.0000;;4.55000;Eat in;0;;0.95;5.50000;0.05000;4.50000;Tarjeta;;;;;2160058
Doble Cara A4 Color;1.0000;Copisteria;03/06/2026 12:59:41;0.0000;;0.66000;Eat in;0;;0.14;0.80000;0.05000;0.61000;Efectivo;;;;;2160051
Finocam  Faldilla NGF91;1.0000;Temporada;03/06/2026 12:59:41;0.0000;;2.48000;Eat in;0;;0.52;3.00000;1.65000;0.83000;Efectivo;;;;;2160610
Copia A4 Color;2.0000;Copisteria;03/06/2026 12:48:48;0.0000;;0.74000;Eat in;0;;0.16;0.90000;0.10000;0.64000;Efectivo;;;;;2160049
Doble Cara A4 B/N;1.0000;Copisteria;03/06/2026 12:40:22;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Efectivo;;;;;2160046
Copia A4 Color;6.0000;Copisteria;03/06/2026 12:24:40;0.0000;;2.23000;Eat in;0;;0.47;2.70000;0.30000;1.93000;Tarjeta;;;;;2160049
Copia A4 B/N;4.0000;Copisteria;03/06/2026 12:24:40;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.20000;0.30000;Tarjeta;;;;;2160044
Sobre con fuelle  Velcro. A4;1.0000;Oficina;03/06/2026 12:24:40;0.0000;;1.12000;Eat in;0;;0.23;1.35000;0.81000;0.31000;Tarjeta;;;;;2189792
Copia A4 B/N;4.0000;Copisteria;03/06/2026 12:24:40;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.20000;0.30000;Tarjeta;;;;;2160044
Copia A4 B/N;2.0000;Copisteria;03/06/2026 12:14:25;0.0000;;0.25000;Eat in;0;;0.05;0.30000;0.10000;0.15000;Efectivo;;;;;2160044
Sobre Americano Open 115;1.0000;Papel;03/06/2026 12:14:25;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.12000;0.09000;Efectivo;;;;;2162552
V Ball 0.5 Azul;1.0000;Bolígrafos;03/06/2026 12:14:25;0.0000;;2.31000;Eat in;0;;0.49;2.80000;1.07000;1.24000;Efectivo;;;;;2152819
Copia A4 Color;1.0000;Copisteria;03/06/2026 12:14:25;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Efectivo;;;;;2160049
Separadores A4 10H Plus;1.0000;Oficina;03/06/2026 12:03:02;0.0000;;1.40000;Eat in;0;;0.30;1.70000;0.52700;0.87300;Efectivo;;;;;2158520
DOHE A-Z Folio Ancho Jaspeado;1.0000;Oficina;03/06/2026 12:03:02;0.0000;;3.47000;Eat in;0;;0.73;4.20000;1.91000;1.56000;Efectivo;;;;;2290331
Separadores A4 10H Plus;1.0000;Oficina;03/06/2026 12:03:02;0.0000;;1.40000;Eat in;0;;0.30;1.70000;0.52700;0.87300;Efectivo;;;;;2158520
Copia A4 B/N;3.0000;Copisteria;03/06/2026 11:56:37;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.15000;0.22000;Efectivo;;;;;2160044
Lamina de Encuadernacion A3;1.0000;Misc Product;03/06/2026 11:48:27;0.0000;;3.14000;Eat in;0;;0.66;3.80000;0.00000;3.14000;Efectivo;;;;;0
Lamina de Encuadernacion A3;1.0000;Misc Product;03/06/2026 11:48:27;0.0000;;3.14000;Eat in;0;;0.66;3.80000;0.00000;3.14000;Efectivo;;;;;0
Copia A4 Color;1.0000;Copisteria;03/06/2026 11:43:49;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Efectivo;;;;;2160049
1ª Página;1.0000;Copisteria;03/06/2026 11:43:49;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Efectivo;;;;;2160065
2ª Pag;1.0000;Copisteria;03/06/2026 11:43:49;0.0000;;0.10000;Eat in;0;;0.02;0.12000;0.05000;0.05000;Efectivo;;;;;2160067
2ª Pag;1.0000;Copisteria;03/06/2026 11:43:49;0.0000;;0.10000;Eat in;0;;0.02;0.12000;0.05000;0.05000;Efectivo;;;;;2160067
2ª Pag;2.0000;Copisteria;03/06/2026 11:43:49;0.0000;;0.20000;Eat in;0;;0.04;0.24000;0.10000;0.10000;Efectivo;;;;;2160067
Copia A4 B/N;28.0000;Copisteria;03/06/2026 11:36:45;0.0000;;3.47000;Eat in;0;;0.73;4.20000;1.40000;2.07000;Tarjeta;;;;338945;2160044
Copia A4 B/N;24.0000;Copisteria;03/06/2026 11:36:45;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.20000;1.78000;Tarjeta;;;;338945;2160044
Copia A4 B/N;24.0000;Copisteria;03/06/2026 11:36:45;0.0000;;2.98000;Eat in;0;;0.62;3.60000;1.20000;1.78000;Tarjeta;;;;338945;2160044
Copia A4 B/N;20.0000;Copisteria;03/06/2026 11:36:45;0.0000;;2.48000;Eat in;0;;0.52;3.00000;1.00000;1.48000;Tarjeta;;;;338945;2160044
Copia A4 B/N;1.0000;Copisteria;03/06/2026 11:28:41;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Copia A4 Color;3.0000;Copisteria;03/06/2026 11:28:41;0.0000;;1.12000;Eat in;0;;0.23;1.35000;0.15000;0.97000;Efectivo;;;;;2160049
Copia A4 B/N;12.0000;Copisteria;03/06/2026 10:56:10;0.0000;;1.49000;Eat in;0;;0.31;1.80000;0.60000;0.89000;Efectivo;;;;;2160044
Copia A4 B/N;12.0000;Copisteria;03/06/2026 10:56:10;0.0000;;1.49000;Eat in;0;;0.31;1.80000;0.60000;0.89000;Efectivo;;;;;2160044
Copia A4 B/N;10.0000;Copisteria;03/06/2026 10:39:27;0.0000;;1.24000;Eat in;0;;0.26;1.50000;0.50000;0.74000;Efectivo;;;;;2160044
Doble Cara A4 B/N;3.0000;Copisteria;03/06/2026 9:59:48;0.0000;;0.62000;Eat in;0;;0.13;0.75000;0.15000;0.47000;Tarjeta;;;;;2160046
Fundas Multilastradas 6822;1.0000;Copisteria;03/06/2026 9:59:48;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.04670;0.16330;Tarjeta;;;;;2162187
Doble Cara A4 B/N;4.0000;Copisteria;03/06/2026 9:46:11;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.20000;0.63000;Tarjeta;;;;;2160046
Copia A4 B/N;10.0000;Copisteria;03/06/2026 9:46:11;0.0000;;1.24000;Eat in;0;;0.26;1.50000;0.50000;0.74000;Tarjeta;;;;;2160044
Copia A4 B/N;9.0000;Copisteria;03/06/2026 9:39:04;0.0000;;1.12000;Eat in;0;;0.23;1.35000;0.45000;0.67000;Tarjeta;;;;;2160044
Bic Cristal Large 1.6 Negro;1.0000;Bolígrafos;03/06/2026 9:39:04;0.0000;;0.58000;Eat in;0;;0.12;0.70000;0.19540;0.38460;Tarjeta;;;;;2205501
Cristal Original Negro 1.0;1.0000;Bolígrafos;03/06/2026 9:39:04;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.14500;0.26500;Tarjeta;;;;;2155621
Borrable Frixion Ball 0.7 Azul;1.0000;Bolígrafos;02/06/2026 20:16:18;0.0000;;1.90000;Eat in;0;;0.40;2.30000;1.34000;0.56000;Tarjeta;;;;;2152791
Sobre Velcro A4 Ref 90111 variado;1.0000;Oficina;02/06/2026 20:16:18;0.0000;;1.03000;Eat in;0;;0.22;1.25000;0.60000;0.43000;Tarjeta;;;;;2157225
Copia A4 B/N;21.0000;Copisteria;02/06/2026 20:16:18;0.0000;;2.60000;Eat in;0;;0.55;3.15000;1.05000;1.55000;Tarjeta;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;02/06/2026 20:16:18;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Tarjeta;;;;;2160044
Grapadora APLI Tenaza Neon.;1.0000;Oficina;02/06/2026 20:16:18;0.0000;;4.75000;Eat in;0;;1.00;5.75000;3.30000;1.45000;Tarjeta;;;;;2156350
Organizador Transparente 110813;1.0000;Oficina;02/06/2026 20:16:18;0.0000;;4.30000;Eat in;0;;0.90;5.20000;3.00000;1.30000;Tarjeta;;;;;2157196
Grapas 22/6 Petrus.;1.0000;Oficina;02/06/2026 20:16:18;0.0000;;1.28000;Eat in;0;;0.27;1.55000;0.81000;0.47000;Tarjeta;;;;;2190739
Espiral A4 Liso TB;1.0000;Cuadernos y bloc;02/06/2026 19:54:01;0.0000;;2.52000;Eat in;0;;0.53;3.05000;0.86000;1.66000;Tarjeta;;;;;2299986
P1 Touch Verde;1.0000;Bolígrafos;02/06/2026 19:54:01;0.0000;;0.66000;Eat in;0;;0.14;0.80000;0.29000;0.37000;Tarjeta;;;;;2152923
Bolsa Cuadrada Kraft Grande;1.0000;;02/06/2026 19:54:01;0.0000;;0.58000;Eat in;0;;0.12;0.70000;0.29000;0.29000;Tarjeta;;;;;2161733
P1 Touch Azul;1.0000;Bolígrafos;02/06/2026 19:54:01;0.0000;;0.66000;Eat in;0;;0.14;0.80000;0.29000;0.37000;Tarjeta;;;;;2152925
P1 Touch Rosado;1.0000;Bolígrafos;02/06/2026 19:54:01;0.0000;;0.79000;Eat in;0;;0.16;0.95000;0.53000;0.26000;Tarjeta;;;;;2154058
Copia A4 Color;1.0000;Copisteria;02/06/2026 19:41:05;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Tarjeta;;;;;2160049
Copia A4 Color;1.0000;Copisteria;02/06/2026 19:41:05;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Tarjeta;;;;;2160049
Copia A4 B/N;6.0000;Copisteria;02/06/2026 19:41:05;0.0000;;0.74000;Eat in;0;;0.16;0.90000;0.30000;0.44000;Tarjeta;;;;;2160044
Copia A4 Color;1.0000;Copisteria;02/06/2026 19:38:32;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Efectivo;;;;;2160049
1ª Página;1.0000;Copisteria;02/06/2026 19:38:32;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Efectivo;;;;;2160065
Doble Cara A4 B/N;1.0000;Copisteria;02/06/2026 19:38:32;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Efectivo;;;;;2160046
Doble Cara A4 B/N;1.0000;Copisteria;02/06/2026 19:38:32;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Efectivo;;;;;2160046
Espiral A5 Cuadriculado 4x4 TB;1.0000;Cuadernos y bloc;02/06/2026 19:32:23;0.0000;;1.61000;Eat in;0;;0.34;1.95000;0.50000;1.11000;Tarjeta;;;;;2158755
Copia A4 B/N;100.0000;Copisteria;02/06/2026 19:30:50;0.0000;;12.40000;Eat in;0;;2.60;15.00000;5.00000;7.40000;Efectivo;;;;;2160044
Copia A4 B/N;-100.0000;Copisteria;02/06/2026 19:30:37;0.0000;;-12.40000;Eat in;0;;-2.60;-15.00000;-5.00000;-7.40000;Tarjeta;;;;;2160044
Doble Cara A4 B/N;1.0000;Copisteria;02/06/2026 19:30:25;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Efectivo;;;;;2160046
Copia A4 B/N;100.0000;Copisteria;02/06/2026 19:30:02;0.0000;;12.40000;Eat in;0;;2.60;15.00000;5.00000;7.40000;Tarjeta;;;;;2160044
Doble Cara A4 B/N;10.0000;Copisteria;02/06/2026 18:57:45;0.0000;;2.07000;Eat in;0;;0.43;2.50000;0.50000;1.57000;Tarjeta;;;;;2160046
Copia A4 B/N;1.0000;Copisteria;02/06/2026 18:53:14;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Tarjeta;;;;;2160044
Copia A4 Color;8.0000;Copisteria;02/06/2026 18:42:41;0.0000;;2.98000;Eat in;0;;0.62;3.60000;0.40000;2.58000;Tarjeta;;;;;2160049
Copia A4 B/N;18.0000;Copisteria;02/06/2026 18:42:41;0.0000;;2.23000;Eat in;0;;0.47;2.70000;0.90000;1.33000;Tarjeta;;;;;2160044
Copia A4 B/N;13.0000;Copisteria;02/06/2026 18:42:41;0.0000;;1.61000;Eat in;0;;0.34;1.95000;0.65000;0.96000;Tarjeta;;;;;2160044
Copia A4 B/N;3.0000;Copisteria;02/06/2026 18:42:41;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.15000;0.22000;Tarjeta;;;;;2160044
Encuadernación med;1.0000;Copisteria;02/06/2026 18:37:01;0.0000;;4.55000;Eat in;0;;0.95;5.50000;0.05000;4.50000;Tarjeta;;;;;2160058
Encuadernación med;1.0000;Copisteria;02/06/2026 18:37:01;0.0000;;4.55000;Eat in;0;;0.95;5.50000;0.05000;4.50000;Tarjeta;;;;;2160058
Copia A4 B/N;1.0000;Copisteria;02/06/2026 18:00:57;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;02/06/2026 18:00:57;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;02/06/2026 17:55:35;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Copia A4 B/N;1.0000;Copisteria;02/06/2026 17:55:35;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Doble Cara A4 B/N;10.0000;Copisteria;02/06/2026 17:55:35;0.0000;;2.07000;Eat in;0;;0.43;2.50000;0.50000;1.57000;Efectivo;;;;;2160046
Servicio menor a 1 hora;1.0000;;02/06/2026 17:55:35;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.00000;0.83000;Efectivo;;;;;2166061
Servicio menor a 1 hora;1.0000;;02/06/2026 17:52:23;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.00000;0.83000;Tarjeta;;;;;2166061
Doble Cara A4 Color;9.0000;Copisteria;02/06/2026 17:52:23;0.0000;;5.95000;Eat in;0;;1.25;7.20000;0.45000;5.50000;Tarjeta;;;;;2160051
Doble Cara A4 B/N;1.0000;Copisteria;02/06/2026 17:50:49;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Efectivo;;;;;2160046
Doble Cara A4 B/N;1.0000;Copisteria;02/06/2026 17:50:49;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Efectivo;;;;;2160046
Doble Cara A4 B/N;1.0000;Copisteria;02/06/2026 17:50:49;0.0000;;0.21000;Eat in;0;;0.04;0.25000;0.05000;0.16000;Efectivo;;;;;2160046
Doble Cara A4 Color;1.0000;Copisteria;02/06/2026 17:37:54;0.0000;;0.66000;Eat in;0;;0.14;0.80000;0.05000;0.61000;Efectivo;;;;;2160051
Regla de plástico 30 cm Serivan;1.0000;Escolar y manualidades;02/06/2026 17:30:08;0.0000;;0.50000;Eat in;0;;0.10;0.60000;0.24300;0.25700;Efectivo;;;;;2162960
Copia A4 B/N;1.0000;Copisteria;02/06/2026 17:27:25;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Efectivo;;;;;2160044
Doble Cara A4 B/N;9.0000;Copisteria;02/06/2026 17:27:17;0.0000;;1.86000;Eat in;0;;0.39;2.25000;0.45000;1.41000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;12.0000;Copisteria;02/06/2026 17:27:17;0.0000;;2.48000;Eat in;0;;0.52;3.00000;0.60000;1.88000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;12.0000;Copisteria;02/06/2026 17:27:17;0.0000;;2.48000;Eat in;0;;0.52;3.00000;0.60000;1.88000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;2.0000;Copisteria;02/06/2026 17:27:17;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.10000;0.31000;Tarjeta;;;;;2160046
Servicio menor a 1 hora;1.0000;;02/06/2026 17:27:17;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.00000;0.83000;Tarjeta;;;;;2166061
Servicio menor a 1 hora;1.0000;;02/06/2026 17:27:17;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.00000;0.83000;Tarjeta;;;;;2166061
Doble Cara A4 B/N;58.0000;Copisteria;02/06/2026 17:27:17;0.0000;;11.98000;Eat in;0;;2.52;14.50000;2.90000;9.08000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;50.0000;Copisteria;02/06/2026 17:27:17;0.0000;;10.33000;Eat in;0;;2.17;12.50000;2.50000;7.83000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;23.0000;Copisteria;02/06/2026 17:27:17;0.0000;;4.75000;Eat in;0;;1.00;5.75000;1.15000;3.60000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;50.0000;Copisteria;02/06/2026 17:27:17;0.0000;;10.33000;Eat in;0;;2.17;12.50000;2.50000;7.83000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;20.0000;Copisteria;02/06/2026 17:27:17;0.0000;;4.13000;Eat in;0;;0.87;5.00000;1.00000;3.13000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;48.0000;Copisteria;02/06/2026 17:27:17;0.0000;;9.92000;Eat in;0;;2.08;12.00000;2.40000;7.52000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;36.0000;Copisteria;02/06/2026 17:27:17;0.0000;;7.44000;Eat in;0;;1.56;9.00000;1.80000;5.64000;Tarjeta;;;;;2160046
Doble Cara A4 B/N;2.0000;Copisteria;02/06/2026 17:27:17;0.0000;;0.41000;Eat in;0;;0.09;0.50000;0.10000;0.31000;Tarjeta;;;;;2160046
Servicio menor a 1 hora;1.0000;;02/06/2026 17:23:54;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.00000;0.83000;Tarjeta;;;;;2166061
2ª Pag;1.0000;Copisteria;02/06/2026 17:23:54;0.0000;;0.10000;Eat in;0;;0.02;0.12000;0.05000;0.05000;Tarjeta;;;;;2160067
1ª Página;1.0000;Copisteria;02/06/2026 17:23:54;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.05000;0.78000;Tarjeta;;;;;2160065
Copia A4 B/N;1.0000;Copisteria;02/06/2026 17:23:54;0.0000;;0.12000;Eat in;0;;0.03;0.15000;0.05000;0.07000;Tarjeta;;;;;2160044
Copia A4 Color;12.0000;Copisteria;02/06/2026 17:22:00;0.0000;;4.46000;Eat in;0;;0.94;5.40000;0.60000;3.86000;Tarjeta;;;;;2160049
Copia A4 Color;1.0000;Copisteria;02/06/2026 17:22:00;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Tarjeta;;;;;2160049
Copia A4 Color;1.0000;Copisteria;02/06/2026 17:22:00;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Tarjeta;;;;;2160049
Servicio menor a 1 hora;1.0000;;02/06/2026 17:22:00;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.00000;0.83000;Tarjeta;;;;;2166061
Info notes 125x75 Amarilla;1.0000;Papel de oficina y etiquetas;02/06/2026 14:01:51;0.0000;;1.40000;Eat in;0;;0.30;1.70000;0.80000;0.60000;Efectivo;;;;;2156311
Mariola Folio Azul con solapas 1085;1.0000;Oficina;02/06/2026 13:33:36;0.0000;;0.83000;Eat in;0;;0.17;1.00000;0.38000;0.45000;Tarjeta;;;;;2306603
Copia A4 Color;1.0000;Copisteria;02/06/2026 13:33:36;0.0000;;0.37000;Eat in;0;;0.08;0.45000;0.05000;0.32000;Tarjeta;;;;;2160049
