Producto,Fecha,Unidades_Vendidas
Copia A3 Color,2026-04-16,0.0
Copia A3 Color,2026-04-17,3.0
Copia A3 Color,2026-04-18,0.0
Copia A3 Color,2026-04-19,0.0
Copia A3 Color,2026-04-20,12.0
Copia A3 Color,2026-04-21,2.0
Copia A3 Color,2026-04-22,0.0
Copia A3 Color,2026-04-23,0.0
Copia A3 Color,2026-04-24,0.0
Copia A3 Color,2026-04-25,0.0
Copia A3 Color,2026-04-26,0.0
Copia A3 Color,2026-04-27,4.0
Copia A3 Color,2026-04-28,0.0
Copia A3 Color,2026-04-29,0.0
Copia A3 Color,2026-04-30,1.0
Copia A3 Color,2026-05-01,0.0
Copia A3 Color,2026-05-02,0.0
Copia A3 Color,2026-05-03,0.0
Copia A3 Color,2026-05-04,0.0
Copia A3 Color,2026-05-05,0.0
Copia A3 Color,2026-05-06,0.0
Copia A3 Color,2026-05-07,0.0
Copia A3 Color,2026-05-08,0.0
Copia A3 Color,2026-05-09,0.0
Copia A3 Color,2026-05-10,0.0
Copia A3 Color,2026-05-11,1.0
Copia A3 Color,2026-05-12,0.0
Copia A3 Color,2026-05-13,4.0
Copia A3 Color,2026-05-14,3.0
Copia A3 Color,2026-05-15,0.0
Copia A3 Color,2026-05-16,6.0
Copia A3 Color,2026-05-17,0.0
Copia A3 Color,2026-05-18,0.0
Copia A3 Color,2026-05-19,0.0
Copia A3 Color,2026-05-20,1.0
Copia A3 Color,2026-05-21,0.0
Copia A3 Color,2026-05-22,0.0
Copia A3 Color,2026-05-23,0.0
Copia A3 Color,2026-05-24,0.0
Copia A3 Color,2026-05-25,0.0
Copia A3 Color,2026-05-26,1.0
Copia A3 Color,2026-05-27,0.0
Copia A3 Color,2026-05-28,9.0
Copia A3 Color,2026-05-29,2.0
Copia A3 Color,2026-05-30,1.0
Copia A3 Color,2026-05-31,0.0
Copia A3 Color,2026-06-01,2.0
Copia A3 Color,2026-06-02,0.0
Copia A3 Color,2026-06-03,0.0
Copia A3 Color,2026-06-04,0.0
Copia A3 Color,2026-06-05,0.0
Copia A3 Color,2026-06-06,0.0
Copia A3 Color,2026-06-07,0.0
Copia A3 Color,2026-06-08,0.0
Copia A3 Color,2026-06-09,0.0
Copia A3 Color,2026-06-10,0.0
Copia A3 Color,2026-06-11,0.0
Copia A3 Color,2026-06-12,2.0
Copia A3 Color,2026-06-13,0.0
Copia A3 Color,2026-06-14,0.0
Copia A3 Color,2026-06-15,2.0
Copia A3 Color,2026-06-16,0.0
Copia A3 Color,2026-06-17,0.0
Copia A3 Color,2026-06-18,0.0
Copia A3 Color,2026-06-19,0.0
Copia A3 Color,2026-06-20,3.0
Copia A3 Color,2026-06-21,0.0
Copia A3 Color,2026-06-22,0.0
Copia A3 Color,2026-06-23,0.0
Copia A3 Color,2026-06-24,0.0
Copia A3 Color,2026-06-25,0.0
Copia A3 Color,2026-06-26,0.0
Copia A3 Color,2026-06-27,0.0
Copia A3 Color,2026-06-28,0.0
Copia A3 Color,2026-06-29,0.0
Copia A3 Color,2026-06-30,2.0
Copia A3 Color,2026-07-01,2.0
Copia A3 Color,2026-07-02,0.0
Copia A3 Color,2026-07-03,0.0
Copia A3 Color,2026-07-04,0.0
Copia A3 Color,2026-07-05,0.0
Copia A3 Color,2026-07-06,0.0
Cristal Original Azul 1.0,2026-01-19,0.0
Cristal Original Azul 1.0,2026-01-20,0.0
Cristal Original Azul 1.0,2026-01-21,1.0
Cristal Original Azul 1.0,2026-01-22,0.0
Cristal Original Azul 1.0,2026-01-23,0.0
Cristal Original Azul 1.0,2026-01-24,0.0
Cristal Original Azul 1.0,2026-01-25,0.0
Cristal Original Azul 1.0,2026-01-26,0.0
Cristal Original Azul 1.0,2026-01-27,0.0
Cristal Original Azul 1.0,2026-01-28,0.0
Cristal Original Azul 1.0,2026-01-29,0.0
Cristal Original Azul 1.0,2026-01-30,0.0
Cristal Original Azul 1.0,2026-01-31,0.0
Cristal Original Azul 1.0,2026-02-01,0.0
Cristal Original Azul 1.0,2026-02-02,2.0
Cristal Original Azul 1.0,2026-02-03,0.0
Cristal Original Azul 1.0,2026-02-04,1.0
Cristal Original Azul 1.0,2026-02-05,0.0
Cristal Original Azul 1.0,2026-02-06,0.0
Cristal Original Azul 1.0,2026-02-07,0.0
Cristal Original Azul 1.0,2026-02-08,0.0
Cristal Original Azul 1.0,2026-02-09,1.0
Cristal Original Azul 1.0,2026-02-10,2.0
Cristal Original Azul 1.0,2026-02-11,2.0
Cristal Original Azul 1.0,2026-02-12,1.0
Cristal Original Azul 1.0,2026-02-13,0.0
Cristal Original Azul 1.0,2026-02-14,0.0
Cristal Original Azul 1.0,2026-02-15,0.0
Cristal Original Azul 1.0,2026-02-16,2.0
Cristal Original Azul 1.0,2026-02-17,0.0
Cristal Original Azul 1.0,2026-02-18,0.0
Cristal Original Azul 1.0,2026-02-19,0.0
Cristal Original Azul 1.0,2026-02-20,0.0
Cristal Original Azul 1.0,2026-02-21,0.0
Cristal Original Azul 1.0,2026-02-22,0.0
Cristal Original Azul 1.0,2026-02-23,0.0
Cristal Original Azul 1.0,2026-02-24,1.0
Cristal Original Azul 1.0,2026-02-25,1.0
Cristal Original Azul 1.0,2026-02-26,4.0
Cristal Original Azul 1.0,2026-02-27,0.0
Cristal Original Azul 1.0,2026-02-28,0.0
Cristal Original Azul 1.0,2026-03-01,0.0
Cristal Original Azul 1.0,2026-03-02,2.0
Cristal Original Azul 1.0,2026-03-03,0.0
Cristal Original Azul 1.0,2026-03-04,6.0
Cristal Original Azul 1.0,2026-03-05,0.0
Cristal Original Azul 1.0,2026-03-06,0.0
Cristal Original Azul 1.0,2026-03-07,1.0
Cristal Original Azul 1.0,2026-03-08,0.0
Cristal Original Azul 1.0,2026-03-09,0.0
Cristal Original Azul 1.0,2026-03-10,0.0
Cristal Original Azul 1.0,2026-03-11,2.0
Cristal Original Azul 1.0,2026-03-12,0.0
Cristal Original Azul 1.0,2026-03-13,0.0
Cristal Original Azul 1.0,2026-03-14,0.0
Cristal Original Azul 1.0,2026-03-15,0.0
Cristal Original Azul 1.0,2026-03-16,0.0
Cristal Original Azul 1.0,2026-03-17,0.0
Cristal Original Azul 1.0,2026-03-18,0.0
Cristal Original Azul 1.0,2026-03-19,3.0
Cristal Original Azul 1.0,2026-03-20,1.0
Cristal Original Azul 1.0,2026-03-21,0.0
Cristal Original Azul 1.0,2026-03-22,0.0
Cristal Original Azul 1.0,2026-03-23,3.0
Cristal Original Azul 1.0,2026-03-24,0.0
Cristal Original Azul 1.0,2026-03-25,0.0
Cristal Original Azul 1.0,2026-03-26,1.0
Cristal Original Azul 1.0,2026-03-27,1.0
Cristal Original Azul 1.0,2026-03-28,0.0
Cristal Original Azul 1.0,2026-03-29,0.0
Cristal Original Azul 1.0,2026-03-30,0.0
Cristal Original Azul 1.0,2026-03-31,2.0
Cristal Original Azul 1.0,2026-04-01,0.0
Cristal Original Azul 1.0,2026-04-02,0.0
Cristal Original Azul 1.0,2026-04-03,0.0
Cristal Original Azul 1.0,2026-04-04,0.0
Cristal Original Azul 1.0,2026-04-05,0.0
Cristal Original Azul 1.0,2026-04-06,0.0
Cristal Original Azul 1.0,2026-04-07,0.0
Cristal Original Azul 1.0,2026-04-08,2.0
Cristal Original Azul 1.0,2026-04-09,1.0
Cristal Original Azul 1.0,2026-04-10,2.0
Cristal Original Azul 1.0,2026-04-11,0.0
Cristal Original Azul 1.0,2026-04-12,0.0
Cristal Original Azul 1.0,2026-04-13,1.0
Cristal Original Azul 1.0,2026-04-14,0.0
Cristal Original Azul 1.0,2026-04-15,1.0
Cristal Original Azul 1.0,2026-04-16,2.0
Cristal Original Azul 1.0,2026-04-17,0.0
Cristal Original Azul 1.0,2026-04-18,0.0
Cristal Original Azul 1.0,2026-04-19,0.0
Cristal Original Azul 1.0,2026-04-20,1.0
Cristal Original Azul 1.0,2026-04-21,0.0
Cristal Original Azul 1.0,2026-04-22,0.0
Cristal Original Azul 1.0,2026-04-23,0.0
Cristal Original Azul 1.0,2026-04-24,2.0
Cristal Original Azul 1.0,2026-04-25,0.0
Cristal Original Azul 1.0,2026-04-26,0.0
Cristal Original Azul 1.0,2026-04-27,0.0
Cristal Original Azul 1.0,2026-04-28,0.0
Cristal Original Azul 1.0,2026-04-29,3.0
Cristal Original Azul 1.0,2026-04-30,0.0
Cristal Original Azul 1.0,2026-05-01,0.0
Cristal Original Azul 1.0,2026-05-02,0.0
Cristal Original Azul 1.0,2026-05-03,0.0
Cristal Original Azul 1.0,2026-05-04,0.0
Cristal Original Azul 1.0,2026-05-05,0.0
Cristal Original Azul 1.0,2026-05-06,6.0
Cristal Original Azul 1.0,2026-05-07,0.0
Cristal Original Azul 1.0,2026-05-08,4.0
Cristal Original Azul 1.0,2026-05-09,0.0
Cristal Original Azul 1.0,2026-05-10,0.0
Cristal Original Azul 1.0,2026-05-11,3.0
Cristal Original Azul 1.0,2026-05-12,0.0
Cristal Original Azul 1.0,2026-05-13,0.0
Cristal Original Azul 1.0,2026-05-14,0.0
Cristal Original Azul 1.0,2026-05-15,0.0
Cristal Original Azul 1.0,2026-05-16,0.0
Cristal Original Azul 1.0,2026-05-17,0.0
Cristal Original Azul 1.0,2026-05-18,1.0
Cristal Original Azul 1.0,2026-05-19,0.0
Cristal Original Azul 1.0,2026-05-20,0.0
Cristal Original Azul 1.0,2026-05-21,0.0
Cristal Original Azul 1.0,2026-05-22,3.0
Cristal Original Azul 1.0,2026-05-23,0.0
Cristal Original Azul 1.0,2026-05-24,0.0
Cristal Original Azul 1.0,2026-05-25,0.0
Cristal Original Azul 1.0,2026-05-26,0.0
Cristal Original Azul 1.0,2026-05-27,0.0
Cristal Original Azul 1.0,2026-05-28,0.0
Cristal Original Azul 1.0,2026-05-29,0.0
Cristal Original Azul 1.0,2026-05-30,2.0
Cristal Original Azul 1.0,2026-05-31,0.0
Cristal Original Azul 1.0,2026-06-01,0.0
Cristal Original Azul 1.0,2026-06-02,1.0
Cristal Original Azul 1.0,2026-06-03,1.0
Cristal Original Azul 1.0,2026-06-04,0.0
Cristal Original Azul 1.0,2026-06-05,0.0
Cristal Original Azul 1.0,2026-06-06,0.0
Cristal Original Azul 1.0,2026-06-07,0.0
Cristal Original Azul 1.0,2026-06-08,0.0
Cristal Original Azul 1.0,2026-06-09,2.0
Cristal Original Azul 1.0,2026-06-10,0.0
Cristal Original Azul 1.0,2026-06-11,0.0
Cristal Original Azul 1.0,2026-06-12,1.0
Cristal Original Azul 1.0,2026-06-13,0.0
Cristal Original Azul 1.0,2026-06-14,0.0
Cristal Original Azul 1.0,2026-06-15,1.0
Cristal Original Azul 1.0,2026-06-16,0.0
Cristal Original Azul 1.0,2026-06-17,0.0
Cristal Original Azul 1.0,2026-06-18,0.0
Cristal Original Azul 1.0,2026-06-19,4.0
Cristal Original Azul 1.0,2026-06-20,2.0
Cristal Original Azul 1.0,2026-06-21,0.0
Cristal Original Azul 1.0,2026-06-22,0.0
Cristal Original Azul 1.0,2026-06-23,0.0
Cristal Original Azul 1.0,2026-06-24,2.0
Cristal Original Azul 1.0,2026-06-25,0.0
Cristal Original Azul 1.0,2026-06-26,0.0
Cristal Original Azul 1.0,2026-06-27,0.0
Cristal Original Azul 1.0,2026-06-28,0.0
Cristal Original Azul 1.0,2026-06-29,0.0
Cristal Original Azul 1.0,2026-06-30,0.0
Cristal Original Azul 1.0,2026-07-01,0.0
Cristal Original Azul 1.0,2026-07-02,0.0
Cristal Original Azul 1.0,2026-07-03,0.0
Cristal Original Azul 1.0,2026-07-04,0.0
Cristal Original Azul 1.0,2026-07-05,0.0
Cristal Original Azul 1.0,2026-07-06,0.0
Cartulinas Colores 50x65,2026-01-19,0.0
Cartulinas Colores 50x65,2026-01-20,0.0
Cartulinas Colores 50x65,2026-01-21,0.0
Cartulinas Colores 50x65,2026-01-22,0.0
Cartulinas Colores 50x65,2026-01-23,2.0
Cartulinas Colores 50x65,2026-01-24,0.0
Cartulinas Colores 50x65,2026-01-25,0.0
Cartulinas Colores 50x65,2026-01-26,0.0
Cartulinas Colores 50x65,2026-01-27,0.0
Cartulinas Colores 50x65,2026-01-28,0.0
Cartulinas Colores 50x65,2026-01-29,0.0
Cartulinas Colores 50x65,2026-01-30,0.0
Cartulinas Colores 50x65,2026-01-31,0.0
Cartulinas Colores 50x65,2026-02-01,0.0
Cartulinas Colores 50x65,2026-02-02,3.0
Cartulinas Colores 50x65,2026-02-03,1.0
Cartulinas Colores 50x65,2026-02-04,0.0
Cartulinas Colores 50x65,2026-02-05,1.0
Cartulinas Colores 50x65,2026-02-06,0.0
Cartulinas Colores 50x65,2026-02-07,0.0
Cartulinas Colores 50x65,2026-02-08,0.0
Cartulinas Colores 50x65,2026-02-09,0.0
Cartulinas Colores 50x65,2026-02-10,0.0
Cartulinas Colores 50x65,2026-02-11,0.0
Cartulinas Colores 50x65,2026-02-12,1.0
Cartulinas Colores 50x65,2026-02-13,0.0
Cartulinas Colores 50x65,2026-02-14,2.0
Cartulinas Colores 50x65,2026-02-15,0.0
Cartulinas Colores 50x65,2026-02-16,0.0
Cartulinas Colores 50x65,2026-02-17,1.0
Cartulinas Colores 50x65,2026-02-18,0.0
Cartulinas Colores 50x65,2026-02-19,1.0
Cartulinas Colores 50x65,2026-02-20,5.0
Cartulinas Colores 50x65,2026-02-21,0.0
Cartulinas Colores 50x65,2026-02-22,0.0
Cartulinas Colores 50x65,2026-02-23,0.0
Cartulinas Colores 50x65,2026-02-24,0.0
Cartulinas Colores 50x65,2026-02-25,1.0
Cartulinas Colores 50x65,2026-02-26,3.0
Cartulinas Colores 50x65,2026-02-27,0.0
Cartulinas Colores 50x65,2026-02-28,0.0
Cartulinas Colores 50x65,2026-03-01,0.0
Cartulinas Colores 50x65,2026-03-02,1.0
Cartulinas Colores 50x65,2026-03-03,0.0
Cartulinas Colores 50x65,2026-03-04,1.0
Cartulinas Colores 50x65,2026-03-05,0.0
Cartulinas Colores 50x65,2026-03-06,0.0
Cartulinas Colores 50x65,2026-03-07,0.0
Cartulinas Colores 50x65,2026-03-08,0.0
Cartulinas Colores 50x65,2026-03-09,0.0
Cartulinas Colores 50x65,2026-03-10,1.0
Cartulinas Colores 50x65,2026-03-11,7.0
Cartulinas Colores 50x65,2026-03-12,1.0
Cartulinas Colores 50x65,2026-03-13,1.0
Cartulinas Colores 50x65,2026-03-14,0.0
Cartulinas Colores 50x65,2026-03-15,0.0
Cartulinas Colores 50x65,2026-03-16,3.0
Cartulinas Colores 50x65,2026-03-17,0.0
Cartulinas Colores 50x65,2026-03-18,2.0
Cartulinas Colores 50x65,2026-03-19,0.0
Cartulinas Colores 50x65,2026-03-20,0.0
Cartulinas Colores 50x65,2026-03-21,0.0
Cartulinas Colores 50x65,2026-03-22,0.0
Cartulinas Colores 50x65,2026-03-23,1.0
Cartulinas Colores 50x65,2026-03-24,1.0
Cartulinas Colores 50x65,2026-03-25,3.0
Cartulinas Colores 50x65,2026-03-26,0.0
Cartulinas Colores 50x65,2026-03-27,0.0
Cartulinas Colores 50x65,2026-03-28,0.0
Cartulinas Colores 50x65,2026-03-29,0.0
Cartulinas Colores 50x65,2026-03-30,1.0
Cartulinas Colores 50x65,2026-03-31,0.0
Cartulinas Colores 50x65,2026-04-01,0.0
Cartulinas Colores 50x65,2026-04-02,0.0
Cartulinas Colores 50x65,2026-04-03,0.0
Cartulinas Colores 50x65,2026-04-04,0.0
Cartulinas Colores 50x65,2026-04-05,0.0
Cartulinas Colores 50x65,2026-04-06,0.0
Cartulinas Colores 50x65,2026-04-07,0.0
Cartulinas Colores 50x65,2026-04-08,0.0
Cartulinas Colores 50x65,2026-04-09,0.0
Cartulinas Colores 50x65,2026-04-10,0.0
Cartulinas Colores 50x65,2026-04-11,0.0
Cartulinas Colores 50x65,2026-04-12,0.0
Cartulinas Colores 50x65,2026-04-13,0.0
Cartulinas Colores 50x65,2026-04-14,0.0
Cartulinas Colores 50x65,2026-04-15,0.0
Cartulinas Colores 50x65,2026-04-16,0.0
Cartulinas Colores 50x65,2026-04-17,3.0
Cartulinas Colores 50x65,2026-04-18,0.0
Cartulinas Colores 50x65,2026-04-19,0.0
Cartulinas Colores 50x65,2026-04-20,1.0
Cartulinas Colores 50x65,2026-04-21,3.0
Cartulinas Colores 50x65,2026-04-22,0.0
Cartulinas Colores 50x65,2026-04-23,0.0
Cartulinas Colores 50x65,2026-04-24,4.0
Cartulinas Colores 50x65,2026-04-25,3.0
Cartulinas Colores 50x65,2026-04-26,0.0
Cartulinas Colores 50x65,2026-04-27,2.0
Cartulinas Colores 50x65,2026-04-28,0.0
Cartulinas Colores 50x65,2026-04-29,0.0
Cartulinas Colores 50x65,2026-04-30,0.0
Cartulinas Colores 50x65,2026-05-01,0.0
Cartulinas Colores 50x65,2026-05-02,0.0
Cartulinas Colores 50x65,2026-05-03,0.0
Cartulinas Colores 50x65,2026-05-04,0.0
Cartulinas Colores 50x65,2026-05-05,2.0
Cartulinas Colores 50x65,2026-05-06,1.0
Cartulinas Colores 50x65,2026-05-07,0.0
Cartulinas Colores 50x65,2026-05-08,0.0
Cartulinas Colores 50x65,2026-05-09,0.0
Cartulinas Colores 50x65,2026-05-10,0.0
Cartulinas Colores 50x65,2026-05-11,0.0
Cartulinas Colores 50x65,2026-05-12,0.0
Cartulinas Colores 50x65,2026-05-13,0.0
Cartulinas Colores 50x65,2026-05-14,0.0
Cartulinas Colores 50x65,2026-05-15,0.0
Cartulinas Colores 50x65,2026-05-16,0.0
Cartulinas Colores 50x65,2026-05-17,0.0
Cartulinas Colores 50x65,2026-05-18,0.0
Cartulinas Colores 50x65,2026-05-19,4.0
Cartulinas Colores 50x65,2026-05-20,1.0
Cartulinas Colores 50x65,2026-05-21,0.0
Cartulinas Colores 50x65,2026-05-22,0.0
Cartulinas Colores 50x65,2026-05-23,0.0
Cartulinas Colores 50x65,2026-05-24,0.0
Cartulinas Colores 50x65,2026-05-25,0.0
Cartulinas Colores 50x65,2026-05-26,1.0
Cartulinas Colores 50x65,2026-05-27,0.0
Cartulinas Colores 50x65,2026-05-28,0.0
Cartulinas Colores 50x65,2026-05-29,0.0
Cartulinas Colores 50x65,2026-05-30,0.0
Cartulinas Colores 50x65,2026-05-31,0.0
Cartulinas Colores 50x65,2026-06-01,0.0
Cartulinas Colores 50x65,2026-06-02,0.0
Cartulinas Colores 50x65,2026-06-03,0.0
Cartulinas Colores 50x65,2026-06-04,0.0
Cartulinas Colores 50x65,2026-06-05,0.0
Cartulinas Colores 50x65,2026-06-06,0.0
Cartulinas Colores 50x65,2026-06-07,0.0
Cartulinas Colores 50x65,2026-06-08,0.0
Cartulinas Colores 50x65,2026-06-09,0.0
Cartulinas Colores 50x65,2026-06-10,0.0
Cartulinas Colores 50x65,2026-06-11,1.0
Cartulinas Colores 50x65,2026-06-12,0.0
Cartulinas Colores 50x65,2026-06-13,0.0
Cartulinas Colores 50x65,2026-06-14,0.0
Cartulinas Colores 50x65,2026-06-15,0.0
Cartulinas Colores 50x65,2026-06-16,1.0
Cartulinas Colores 50x65,2026-06-17,3.0
Cartulinas Colores 50x65,2026-06-18,0.0
Cartulinas Colores 50x65,2026-06-19,0.0
Cartulinas Colores 50x65,2026-06-20,0.0
Cartulinas Colores 50x65,2026-06-21,0.0
Cartulinas Colores 50x65,2026-06-22,0.0
Cartulinas Colores 50x65,2026-06-23,2.0
Cartulinas Colores 50x65,2026-06-24,0.0
Cartulinas Colores 50x65,2026-06-25,0.0
Cartulinas Colores 50x65,2026-06-26,0.0
Cartulinas Colores 50x65,2026-06-27,0.0
Cartulinas Colores 50x65,2026-06-28,0.0
Cartulinas Colores 50x65,2026-06-29,0.0
Cartulinas Colores 50x65,2026-06-30,0.0
Cartulinas Colores 50x65,2026-07-01,0.0
Cartulinas Colores 50x65,2026-07-02,0.0
Cartulinas Colores 50x65,2026-07-03,0.0
Cartulinas Colores 50x65,2026-07-04,0.0
Cartulinas Colores 50x65,2026-07-05,0.0
Cartulinas Colores 50x65,2026-07-06,0.0
Pegamento Barra Pritt 20g,2026-01-19,0.0
Pegamento Barra Pritt 20g,2026-01-20,2.0
Pegamento Barra Pritt 20g,2026-01-21,0.0
Pegamento Barra Pritt 20g,2026-01-22,0.0
Pegamento Barra Pritt 20g,2026-01-23,1.0
Pegamento Barra Pritt 20g,2026-01-24,2.0
Pegamento Barra Pritt 20g,2026-01-25,0.0
Pegamento Barra Pritt 20g,2026-01-26,2.0
Pegamento Barra Pritt 20g,2026-01-27,0.0
Pegamento Barra Pritt 20g,2026-01-28,0.0
Pegamento Barra Pritt 20g,2026-01-29,4.0
Pegamento Barra Pritt 20g,2026-01-30,0.0
Pegamento Barra Pritt 20g,2026-01-31,0.0
Pegamento Barra Pritt 20g,2026-02-01,0.0
Pegamento Barra Pritt 20g,2026-02-02,1.0
Pegamento Barra Pritt 20g,2026-02-03,1.0
Pegamento Barra Pritt 20g,2026-02-04,0.0
Pegamento Barra Pritt 20g,2026-02-05,1.0
Pegamento Barra Pritt 20g,2026-02-06,0.0
Pegamento Barra Pritt 20g,2026-02-07,0.0
Pegamento Barra Pritt 20g,2026-02-08,0.0
Pegamento Barra Pritt 20g,2026-02-09,1.0
Pegamento Barra Pritt 20g,2026-02-10,1.0
Pegamento Barra Pritt 20g,2026-02-11,0.0
Pegamento Barra Pritt 20g,2026-02-12,0.0
Pegamento Barra Pritt 20g,2026-02-13,0.0
Pegamento Barra Pritt 20g,2026-02-14,0.0
Pegamento Barra Pritt 20g,2026-02-15,0.0
Pegamento Barra Pritt 20g,2026-02-16,0.0
Pegamento Barra Pritt 20g,2026-02-17,0.0
Pegamento Barra Pritt 20g,2026-02-18,0.0
Pegamento Barra Pritt 20g,2026-02-19,1.0
Pegamento Barra Pritt 20g,2026-02-20,0.0
Pegamento Barra Pritt 20g,2026-02-21,0.0
Pegamento Barra Pritt 20g,2026-02-22,0.0
Pegamento Barra Pritt 20g,2026-02-23,0.0
Pegamento Barra Pritt 20g,2026-02-24,1.0
Pegamento Barra Pritt 20g,2026-02-25,0.0
Pegamento Barra Pritt 20g,2026-02-26,0.0
Pegamento Barra Pritt 20g,2026-02-27,0.0
Pegamento Barra Pritt 20g,2026-02-28,1.0
Pegamento Barra Pritt 20g,2026-03-01,0.0
Pegamento Barra Pritt 20g,2026-03-02,1.0
Pegamento Barra Pritt 20g,2026-03-03,0.0
Pegamento Barra Pritt 20g,2026-03-04,1.0
Pegamento Barra Pritt 20g,2026-03-05,0.0
Pegamento Barra Pritt 20g,2026-03-06,0.0
Pegamento Barra Pritt 20g,2026-03-07,0.0
Pegamento Barra Pritt 20g,2026-03-08,0.0
Pegamento Barra Pritt 20g,2026-03-09,2.0
Pegamento Barra Pritt 20g,2026-03-10,0.0
Pegamento Barra Pritt 20g,2026-03-11,1.0
Pegamento Barra Pritt 20g,2026-03-12,0.0
Pegamento Barra Pritt 20g,2026-03-13,0.0
Pegamento Barra Pritt 20g,2026-03-14,0.0
Pegamento Barra Pritt 20g,2026-03-15,0.0
Pegamento Barra Pritt 20g,2026-03-16,2.0
Pegamento Barra Pritt 20g,2026-03-17,0.0
Pegamento Barra Pritt 20g,2026-03-18,0.0
Pegamento Barra Pritt 20g,2026-03-19,1.0
Pegamento Barra Pritt 20g,2026-03-20,0.0
Pegamento Barra Pritt 20g,2026-03-21,1.0
Pegamento Barra Pritt 20g,2026-03-22,0.0
Pegamento Barra Pritt 20g,2026-03-23,1.0
Pegamento Barra Pritt 20g,2026-03-24,0.0
Pegamento Barra Pritt 20g,2026-03-25,0.0
Pegamento Barra Pritt 20g,2026-03-26,0.0
Pegamento Barra Pritt 20g,2026-03-27,0.0
Pegamento Barra Pritt 20g,2026-03-28,0.0
Pegamento Barra Pritt 20g,2026-03-29,0.0
Pegamento Barra Pritt 20g,2026-03-30,0.0
Pegamento Barra Pritt 20g,2026-03-31,0.0
Pegamento Barra Pritt 20g,2026-04-01,0.0
Pegamento Barra Pritt 20g,2026-04-02,0.0
Pegamento Barra Pritt 20g,2026-04-03,0.0
Pegamento Barra Pritt 20g,2026-04-04,0.0
Pegamento Barra Pritt 20g,2026-04-05,0.0
Pegamento Barra Pritt 20g,2026-04-06,3.0
Pegamento Barra Pritt 20g,2026-04-07,0.0
Pegamento Barra Pritt 20g,2026-04-08,0.0
Pegamento Barra Pritt 20g,2026-04-09,0.0
Pegamento Barra Pritt 20g,2026-04-10,0.0
Pegamento Barra Pritt 20g,2026-04-11,0.0
Pegamento Barra Pritt 20g,2026-04-12,0.0
Pegamento Barra Pritt 20g,2026-04-13,2.0
Pegamento Barra Pritt 20g,2026-04-14,0.0
Pegamento Barra Pritt 20g,2026-04-15,0.0
Pegamento Barra Pritt 20g,2026-04-16,0.0
Pegamento Barra Pritt 20g,2026-04-17,0.0
Pegamento Barra Pritt 20g,2026-04-18,0.0
Pegamento Barra Pritt 20g,2026-04-19,0.0
Pegamento Barra Pritt 20g,2026-04-20,0.0
Pegamento Barra Pritt 20g,2026-04-21,1.0
Pegamento Barra Pritt 20g,2026-04-22,0.0
Pegamento Barra Pritt 20g,2026-04-23,0.0
Pegamento Barra Pritt 20g,2026-04-24,1.0
Pegamento Barra Pritt 20g,2026-04-25,0.0
Pegamento Barra Pritt 20g,2026-04-26,0.0
Pegamento Barra Pritt 20g,2026-04-27,1.0
Pegamento Barra Pritt 20g,2026-04-28,0.0
Pegamento Barra Pritt 20g,2026-04-29,1.0
Pegamento Barra Pritt 20g,2026-04-30,0.0
Pegamento Barra Pritt 20g,2026-05-01,0.0
Pegamento Barra Pritt 20g,2026-05-02,0.0
Pegamento Barra Pritt 20g,2026-05-03,0.0
Pegamento Barra Pritt 20g,2026-05-04,1.0
Pegamento Barra Pritt 20g,2026-05-05,0.0
Pegamento Barra Pritt 20g,2026-05-06,2.0
Pegamento Barra Pritt 20g,2026-05-07,1.0
Pegamento Barra Pritt 20g,2026-05-08,0.0
Pegamento Barra Pritt 20g,2026-05-09,0.0
Pegamento Barra Pritt 20g,2026-05-10,0.0
Pegamento Barra Pritt 20g,2026-05-11,2.0
Pegamento Barra Pritt 20g,2026-05-12,0.0
Pegamento Barra Pritt 20g,2026-05-13,0.0
Pegamento Barra Pritt 20g,2026-05-14,0.0
Pegamento Barra Pritt 20g,2026-05-15,0.0
Pegamento Barra Pritt 20g,2026-05-16,0.0
Pegamento Barra Pritt 20g,2026-05-17,0.0
Pegamento Barra Pritt 20g,2026-05-18,1.0
Pegamento Barra Pritt 20g,2026-05-19,2.0
Pegamento Barra Pritt 20g,2026-05-20,0.0
Pegamento Barra Pritt 20g,2026-05-21,1.0
Pegamento Barra Pritt 20g,2026-05-22,0.0
Pegamento Barra Pritt 20g,2026-05-23,0.0
Pegamento Barra Pritt 20g,2026-05-24,0.0
Pegamento Barra Pritt 20g,2026-05-25,0.0
Pegamento Barra Pritt 20g,2026-05-26,1.0
Pegamento Barra Pritt 20g,2026-05-27,0.0
Pegamento Barra Pritt 20g,2026-05-28,0.0
Pegamento Barra Pritt 20g,2026-05-29,0.0
Pegamento Barra Pritt 20g,2026-05-30,0.0
Pegamento Barra Pritt 20g,2026-05-31,0.0
Pegamento Barra Pritt 20g,2026-06-01,1.0
Pegamento Barra Pritt 20g,2026-06-02,0.0
Pegamento Barra Pritt 20g,2026-06-03,0.0
Pegamento Barra Pritt 20g,2026-06-04,0.0
Pegamento Barra Pritt 20g,2026-06-05,0.0
Pegamento Barra Pritt 20g,2026-06-06,0.0
Pegamento Barra Pritt 20g,2026-06-07,0.0
Pegamento Barra Pritt 20g,2026-06-08,0.0
Pegamento Barra Pritt 20g,2026-06-09,1.0
Pegamento Barra Pritt 20g,2026-06-10,0.0
Pegamento Barra Pritt 20g,2026-06-11,0.0
